Key,FullKey,C_Site,Hist,Behavior,CPC2024B,CPC2025B,CPC2026A
81233,C00181233,C001,8123,3,9,9,3
81243,C00181243,C001,8124,3,9,9,3
81302,C00181302,C001,8130,2,9,9,3
81303,C00181303,C001,8130,3,9,9,3
81313,C00181313,C001,8131,3,9,9,3
81402,C00181402,C001,8140,2,1,1,3
81403,C00181403,C001,8140,3,1,1,2
81413,C00181413,C001,8141,3,1,1,3
81423,C00181423,C001,8142,3,9,9,3
81433,C00181433,C001,8143,3,1,1,3
81442,C00181442,C001,8144,2,9,9,3
81443,C00181443,C001,8144,3,9,9,3
81453,C00181453,C001,8145,3,9,9,3
81473,C00181473,C001,8147,3,1,1,1
81482,C00181482,C001,8148,2,9,9,3
81503,C00181503,C001,8150,3,9,9,3
81513,C00181513,C001,8151,3,9,9,3
81523,C00181523,C001,8152,3,9,9,3
81533,C00181533,C001,8153,3,9,9,3
81543,C00181543,C001,8154,3,9,9,3
81553,C00181553,C001,8155,3,9,9,3
81563,C00181563,C001,8156,3,9,9,3
81583,C00181583,C001,8158,3,9,9,3
81603,C00181603,C001,8160,3,9,9,3
81613,C00181613,C001,8161,3,9,9,3
81623,C00181623,C001,8162,3,9,9,3
81632,C00181632,C001,8163,2,9,9,3
81633,C00181633,C001,8163,3,9,9,3
81703,C00181703,C001,8170,3,9,9,3
81713,C00181713,C001,8171,3,9,9,3
81723,C00181723,C001,8172,3,9,9,3
81733,C00181733,C001,8173,3,9,9,3
81743,C00181743,C001,8174,3,9,9,3
81753,C00181753,C001,8175,3,9,9,3
81803,C00181803,C001,8180,3,9,9,3
81903,C00181903,C001,8190,3,9,9,3
82003,C00182003,C001,8200,3,1,1,1
82012,C00182012,C001,8201,2,1,1,3
82013,C00182013,C001,8201,3,1,1,3
82102,C00182102,C001,8210,2,9,9,3
82103,C00182103,C001,8210,3,9,9,3
82112,C00182112,C001,8211,2,9,9,3
82113,C00182113,C001,8211,3,9,9,3
82132,C00182132,C001,8213,2,9,9,3
82133,C00182133,C001,8213,3,9,9,3
82143,C00182143,C001,8214,3,9,9,3
82153,C00182153,C001,8215,3,9,9,3
82203,C00182203,C001,8220,3,9,9,3
82213,C00182213,C001,8221,3,9,9,3
82302,C00182302,C001,8230,2,9,9,3
82303,C00182303,C001,8230,3,9,9,3
82313,C00182313,C001,8231,3,9,9,3
82413,C00182413,C001,8241,3,9,9,3
82423,C00182423,C001,8242,3,9,9,3
82433,C00182433,C001,8243,3,9,9,3
82443,C00182443,C001,8244,3,9,9,3
82453,C00182453,C001,8245,3,9,9,3
82473,C00182473,C001,8247,3,9,9,1
82493,C00182493,C001,8249,3,9,9,1
82502,C00182502,C001,8250,2,9,9,3
82503,C00182503,C001,8250,3,9,9,3
82513,C00182513,C001,8251,3,9,9,3
82523,C00182523,C001,8252,3,9,9,3
82532,C00182532,C001,8253,2,9,9,3
82533,C00182533,C001,8253,3,3,3,3
82543,C00182543,C001,8254,3,3,3,3
82553,C00182553,C001,8255,3,1,1,1
82563,C00182563,C001,8256,3,3,3,3
82573,C00182573,C001,8257,3,3,3,3
82603,C00182603,C001,8260,3,1,1,3
82612,C00182612,C001,8261,2,1,1,3
82613,C00182613,C001,8261,3,1,1,3
82623,C00182623,C001,8262,3,1,1,3
82632,C00182632,C001,8263,2,1,1,3
82633,C00182633,C001,8263,3,1,1,3
82653,C00182653,C001,8265,3,9,9,3
82703,C00182703,C001,8270,3,9,9,3
82713,C00182713,C001,8271,3,9,9,3
82723,C00182723,C001,8272,3,9,9,3
82733,C00182733,C001,8273,3,9,9,3
82803,C00182803,C001,8280,3,9,9,3
82813,C00182813,C001,8281,3,9,9,3
82903,C00182903,C001,8290,3,9,9,3
83003,C00183003,C001,8300,3,9,9,3
83103,C00183103,C001,8310,3,9,9,3
83113,C00183113,C001,8311,3,9,9,3
83123,C00183123,C001,8312,3,9,9,3
83133,C00183133,C001,8313,3,9,9,3
83143,C00183143,C001,8314,3,9,9,3
83153,C00183153,C001,8315,3,9,9,3
83163,C00183163,C001,8316,3,9,9,3
83173,C00183173,C001,8317,3,9,9,3
83183,C00183183,C001,8318,3,9,9,3
83193,C00183193,C001,8319,3,9,9,3
83203,C00183203,C001,8320,3,9,9,3
83223,C00183223,C001,8322,3,9,9,3
83233,C00183233,C001,8323,3,9,9,3
83303,C00183303,C001,8330,3,9,9,3
83313,C00183313,C001,8331,3,9,9,3
83323,C00183323,C001,8332,3,9,9,3
83333,C00183333,C001,8333,3,9,9,3
83353,C00183353,C001,8335,3,9,9,3
83373,C00183373,C001,8337,3,9,9,3
83393,C00183393,C001,8339,3,9,9,3
83403,C00183403,C001,8340,3,9,9,3
83413,C00183413,C001,8341,3,9,9,3
83423,C00183423,C001,8342,3,9,9,3
83433,C00183433,C001,8343,3,9,9,3
83443,C00183443,C001,8344,3,9,9,3
83453,C00183453,C001,8345,3,9,9,3
83463,C00183463,C001,8346,3,9,9,3
83473,C00183473,C001,8347,3,9,9,3
83503,C00183503,C001,8350,3,9,9,3
83703,C00183703,C001,8370,3,9,9,3
83802,C00183802,C001,8380,2,9,9,3
83803,C00183803,C001,8380,3,9,9,3
83813,C00183813,C001,8381,3,9,9,3
83823,C00183823,C001,8382,3,9,9,3
83833,C00183833,C001,8383,3,9,9,3
83843,C00183843,C001,8384,3,9,9,3
83903,C00183903,C001,8390,3,9,9,1
84003,C00184003,C001,8400,3,9,9,3
84013,C00184013,C001,8401,3,9,9,1
84023,C00184023,C001,8402,3,9,9,1
84033,C00184033,C001,8403,3,9,9,1
84063,C00184063,C001,8406,3,9,9,1
84073,C00184073,C001,8407,3,9,9,1
84083,C00184083,C001,8408,3,9,9,1
84092,C00184092,C001,8409,2,9,9,1
84093,C00184093,C001,8409,3,9,9,1
84102,C00184102,C001,8410,2,9,9,3
84103,C00184103,C001,8410,3,9,9,1
84133,C00184133,C001,8413,3,9,9,1
84203,C00184203,C001,8420,3,9,9,3
84302,C00184302,C001,8430,2,9,9,3
84303,C00184303,C001,8430,3,1,1,1
84403,C00184403,C001,8440,3,9,9,3
84412,C00184412,C001,8441,2,9,9,3
84413,C00184413,C001,8441,3,9,9,3
84503,C00184503,C001,8450,3,9,9,3
84523,C00184523,C001,8452,3,9,9,3
84532,C00184532,C001,8453,2,9,9,3
84533,C00184533,C001,8453,3,9,9,3
84552,C00184552,C001,8455,2,9,9,3
84553,C00184553,C001,8455,3,9,9,3
84602,C00184602,C001,8460,2,9,9,3
84603,C00184603,C001,8460,3,9,9,3
84613,C00184613,C001,8461,3,9,9,3
84702,C00184702,C001,8470,2,9,9,3
84703,C00184703,C001,8470,3,9,9,3
84713,C00184713,C001,8471,3,9,9,3
84743,C00184743,C001,8474,3,9,9,3
84802,C00184802,C001,8480,2,9,9,3
84803,C00184803,C001,8480,3,1,1,2
84813,C00184813,C001,8481,3,1,1,3
84823,C00184823,C001,8482,3,9,9,3
84903,C00184903,C001,8490,3,9,9,3
85003,C00185003,C001,8500,3,9,9,3
85012,C00185012,C001,8501,2,9,9,3
85013,C00185013,C001,8501,3,9,9,3
85023,C00185023,C001,8502,3,9,9,1
85032,C00185032,C001,8503,2,9,9,3
85033,C00185033,C001,8503,3,9,9,3
85042,C00185042,C001,8504,2,9,9,3
85043,C00185043,C001,8504,3,9,9,3
85072,C00185072,C001,8507,2,9,9,3
85073,C00185073,C001,8507,3,9,9,3
85083,C00185083,C001,8508,3,9,9,3
85092,C00185092,C001,8509,2,9,9,3
85093,C00185093,C001,8509,3,9,9,3
85103,C00185103,C001,8510,3,9,9,3
85123,C00185123,C001,8512,3,9,9,3
85133,C00185133,C001,8513,3,9,9,3
85143,C00185143,C001,8514,3,9,9,3
85192,C00185192,C001,8519,2,9,9,3
85202,C00185202,C001,8520,2,9,9,3
85203,C00185203,C001,8520,3,9,9,3
85213,C00185213,C001,8521,3,9,9,3
85222,C00185222,C001,8522,2,9,9,3
85223,C00185223,C001,8522,3,9,9,3
85233,C00185233,C001,8523,3,9,9,3
85243,C00185243,C001,8524,3,9,9,3
85252,C00185252,C001,8525,2,9,9,3
85253,C00185253,C001,8525,3,9,9,1
85303,C00185303,C001,8530,3,9,9,3
85403,C00185403,C001,8540,3,9,9,3
85413,C00185413,C001,8541,3,9,9,3
85423,C00185423,C001,8542,3,9,9,1
85433,C00185433,C001,8543,3,9,9,3
85503,C00185503,C001,8550,3,9,9,3
85513,C00185513,C001,8551,3,9,9,3
85523,C00185523,C001,8552,3,9,9,3
85603,C00185603,C001,8560,3,9,9,1
85623,C00185623,C001,8562,3,9,9,1
85703,C00185703,C001,8570,3,9,9,3
85713,C00185713,C001,8571,3,9,9,3
85723,C00185723,C001,8572,3,9,9,3
85733,C00185733,C001,8573,3,9,9,3
85743,C00185743,C001,8574,3,9,9,3
85753,C00185753,C001,8575,3,9,9,3
85763,C00185763,C001,8576,3,9,9,3
85803,C00185803,C001,8580,3,9,9,3
85813,C00185813,C001,8581,3,9,9,3
85823,C00185823,C001,8582,3,9,9,3
85833,C00185833,C001,8583,3,9,9,3
85843,C00185843,C001,8584,3,9,9,3
85853,C00185853,C001,8585,3,9,9,3
85863,C00185863,C001,8586,3,9,9,3
85883,C00185883,C001,8588,3,9,9,3
85893,C00185893,C001,8589,3,9,9,3
86003,C00186003,C001,8600,3,9,9,3
86203,C00186203,C001,8620,3,9,9,3
86303,C00186303,C001,8630,3,9,9,3
86313,C00186313,C001,8631,3,9,9,3
86343,C00186343,C001,8634,3,9,9,3
86403,C00186403,C001,8640,3,9,9,3
86503,C00186503,C001,8650,3,9,9,3
86703,C00186703,C001,8670,3,9,9,3
86803,C00186803,C001,8680,3,9,9,3
86813,C00186813,C001,8681,3,9,9,3
86823,C00186823,C001,8682,3,9,9,3
86903,C00186903,C001,8690,3,9,9,3
86913,C00186913,C001,8691,3,9,9,3
86923,C00186923,C001,8692,3,9,9,3
86933,C00186933,C001,8693,3,9,9,3
87003,C00187003,C001,8700,3,9,9,3
87103,C00187103,C001,8710,3,9,9,3
87113,C00187113,C001,8711,3,9,9,1
87202,C00187202,C001,8720,2,1,1,1
87203,C00187203,C001,8720,3,1,1,1
87213,C00187213,C001,8721,3,1,1,1
87223,C00187223,C001,8722,3,1,1,3
87233,C00187233,C001,8723,3,1,1,3
87283,C00187283,C001,8728,3,9,9,3
87303,C00187303,C001,8730,3,1,1,3
87403,C00187403,C001,8740,3,9,9,3
87412,C00187412,C001,8741,2,9,9,3
87413,C00187413,C001,8741,3,9,9,3
87422,C00187422,C001,8742,2,9,9,1
87423,C00187423,C001,8742,3,9,9,1
87433,C00187433,C001,8743,3,1,1,1
87443,C00187443,C001,8744,3,9,9,1
87453,C00187453,C001,8745,3,1,1,1
87463,C00187463,C001,8746,3,1,1,1
87703,C00187703,C001,8770,3,1,1,1
87713,C00187713,C001,8771,3,1,1,3
87723,C00187723,C001,8772,3,1,1,3
87733,C00187733,C001,8773,3,9,9,3
87743,C00187743,C001,8774,3,9,9,3
88003,C00188003,C001,8800,3,9,9,1
88013,C00188013,C001,8801,3,9,9,1
88023,C00188023,C001,8802,3,9,9,3
88033,C00188033,C001,8803,3,9,9,3
88043,C00188043,C001,8804,3,9,9,1
88053,C00188053,C001,8805,3,9,9,1
88123,C00188123,C001,8812,3,9,9,3
88133,C00188133,C001,8813,3,9,9,3
88153,C00188153,C001,8815,3,9,9,1
88303,C00188303,C001,8830,3,9,9,3
88323,C00188323,C001,8832,3,9,9,1
88533,C00188533,C001,8853,3,9,9,3
88553,C00188553,C001,8855,3,9,9,3
88573,C00188573,C001,8857,3,9,9,3
88943,C00188943,C001,8894,3,9,9,3
88953,C00188953,C001,8895,3,9,9,3
89003,C00189003,C001,8900,3,9,9,1
89023,C00189023,C001,8902,3,9,9,3
89103,C00189103,C001,8910,3,9,9,1
89123,C00189123,C001,8912,3,9,9,1
89203,C00189203,C001,8920,3,9,9,1
89303,C00189303,C001,8930,3,9,9,3
89313,C00189313,C001,8931,3,9,9,3
89333,C00189333,C001,8933,3,9,9,3
89343,C00189343,C001,8934,3,9,9,3
89353,C00189353,C001,8935,3,9,9,3
89363,C00189363,C001,8936,3,9,9,3
89403,C00189403,C001,8940,3,1,1,3
89412,C00189412,C001,8941,2,9,9,1
89413,C00189413,C001,8941,3,1,1,1
89503,C00189503,C001,8950,3,9,9,3
89513,C00189513,C001,8951,3,9,9,3
89593,C00189593,C001,8959,3,9,9,3
89603,C00189603,C001,8960,3,9,9,3
89643,C00189643,C001,8964,3,9,9,3
89703,C00189703,C001,8970,3,9,9,3
89713,C00189713,C001,8971,3,9,9,3
89723,C00189723,C001,8972,3,9,9,3
89733,C00189733,C001,8973,3,9,9,3
89813,C00189813,C001,8981,3,9,9,3
89833,C00189833,C001,8983,3,9,9,3
89913,C00189913,C001,8991,3,9,9,3
90003,C00190003,C001,9000,3,9,9,3
90143,C00190143,C001,9014,3,9,9,3
90153,C00190153,C001,9015,3,9,9,3
90203,C00190203,C001,9020,3,9,9,3
90502,C00190502,C001,9050,2,9,9,3
90503,C00190503,C001,9050,3,9,9,3
90513,C00190513,C001,9051,3,9,9,3
90523,C00190523,C001,9052,3,9,9,3
90533,C00190533,C001,9053,3,9,9,3
90603,C00190603,C001,9060,3,9,9,3
90612,C00190612,C001,9061,2,9,9,3
90613,C00190613,C001,9061,3,9,9,3
90623,C00190623,C001,9062,3,9,9,3
90633,C00190633,C001,9063,3,9,9,3
90642,C00190642,C001,9064,2,9,9,3
90643,C00190643,C001,9064,3,9,9,3
90653,C00190653,C001,9065,3,9,9,3
90702,C00190702,C001,9070,2,9,9,3
90703,C00190703,C001,9070,3,9,9,3
90712,C00190712,C001,9071,2,9,9,3
90713,C00190713,C001,9071,3,9,9,3
90723,C00190723,C001,9072,3,9,9,3
90802,C00190802,C001,9080,2,9,9,3
90813,C00190813,C001,9081,3,9,9,3
90823,C00190823,C001,9082,3,9,9,3
90833,C00190833,C001,9083,3,9,9,3
90843,C00190843,C001,9084,3,9,9,3
90853,C00190853,C001,9085,3,9,9,3
90863,C00190863,C001,9086,3,9,9,3
90903,C00190903,C001,9090,3,9,9,3
91003,C00191003,C001,9100,3,9,9,3
91013,C00191013,C001,9101,3,9,9,3
91023,C00191023,C001,9102,3,9,9,3
91043,C00191043,C001,9104,3,9,9,3
91053,C00191053,C001,9105,3,9,9,3
91103,C00191103,C001,9110,3,9,9,3
91113,C00191113,C001,9111,3,9,9,3
91243,C00191243,C001,9124,3,9,9,3
91303,C00191303,C001,9130,3,9,9,3
91373,C00191373,C001,9137,3,9,9,3
91403,C00191403,C001,9140,3,1,1,1
91503,C00191503,C001,9150,3,9,9,3
91703,C00191703,C001,9170,3,9,9,3
91743,C00191743,C001,9174,3,9,9,3
91813,C00191813,C001,9181,3,9,9,3
91823,C00191823,C001,9182,3,9,9,3
91833,C00191833,C001,9183,3,9,9,3
91843,C00191843,C001,9184,3,9,9,3
91853,C00191853,C001,9185,3,9,9,3
91863,C00191863,C001,9186,3,9,9,3
91873,C00191873,C001,9187,3,9,9,3
91923,C00191923,C001,9192,3,9,9,3
91933,C00191933,C001,9193,3,9,9,3
91943,C00191943,C001,9194,3,9,9,3
91953,C00191953,C001,9195,3,9,9,3
92213,C00192213,C001,9221,3,9,9,3
92303,C00192303,C001,9230,3,9,9,3
92423,C00192423,C001,9242,3,9,9,3
92433,C00192433,C001,9243,3,9,9,3
92503,C00192503,C001,9250,3,9,9,3
92523,C00192523,C001,9252,3,9,9,3
92613,C00192613,C001,9261,3,9,9,3
92703,C00192703,C001,9270,3,9,9,3
92903,C00192903,C001,9290,3,9,9,3
93023,C00193023,C001,9302,3,9,9,3
93103,C00193103,C001,9310,3,9,9,3
93303,C00193303,C001,9330,3,9,9,3
93413,C00193413,C001,9341,3,9,9,3
93423,C00193423,C001,9342,3,9,9,3
93623,C00193623,C001,9362,3,9,9,3
93633,C00193633,C001,9363,3,9,9,3
93653,C00193653,C001,9365,3,9,9,3
93803,C00193803,C001,9380,3,9,9,3
93813,C00193813,C001,9381,3,9,9,3
93823,C00193823,C001,9382,3,9,9,3
93853,C00193853,C001,9385,3,9,9,3
93903,C00193903,C001,9390,3,9,9,3
93913,C00193913,C001,9391,3,9,9,3
93923,C00193923,C001,9392,3,9,9,3
93933,C00193933,C001,9393,3,9,9,3
93953,C00193953,C001,9395,3,9,9,3
93963,C00193963,C001,9396,3,9,9,3
94003,C00194003,C001,9400,3,9,9,3
94013,C00194013,C001,9401,3,9,9,3
94103,C00194103,C001,9410,3,9,9,3
94113,C00194113,C001,9411,3,9,9,3
94203,C00194203,C001,9420,3,9,9,3
94213,C00194213,C001,9421,3,9,9,3
94233,C00194233,C001,9423,3,9,9,3
94243,C00194243,C001,9424,3,9,9,3
94253,C00194253,C001,9425,3,9,9,3
94303,C00194303,C001,9430,3,9,9,3
94403,C00194403,C001,9440,3,3,3,3
94413,C00194413,C001,9441,3,3,3,3
94423,C00194423,C001,9442,3,3,3,3
94453,C00194453,C001,9445,3,9,9,3
94503,C00194503,C001,9450,3,9,9,3
94513,C00194513,C001,9451,3,9,9,3
94603,C00194603,C001,9460,3,9,9,3
94703,C00194703,C001,9470,3,9,9,3
94713,C00194713,C001,9471,3,9,9,3
94723,C00194723,C001,9472,3,9,9,3
94733,C00194733,C001,9473,3,9,9,3
94743,C00194743,C001,9474,3,9,9,3
94753,C00194753,C001,9475,3,9,9,3
94763,C00194763,C001,9476,3,9,9,3
94773,C00194773,C001,9477,3,9,9,3
94783,C00194783,C001,9478,3,9,9,3
94803,C00194803,C001,9480,3,9,9,3
94903,C00194903,C001,9490,3,9,9,3
95003,C00195003,C001,9500,3,9,9,3
95013,C00195013,C001,9501,3,9,9,3
95023,C00195023,C001,9502,3,9,9,3
95033,C00195033,C001,9503,3,9,9,3
95043,C00195043,C001,9504,3,9,9,3
95053,C00195053,C001,9505,3,9,9,3
95083,C00195083,C001,9508,3,9,9,3
95093,C00195093,C001,9509,3,9,9,3
95103,C00195103,C001,9510,3,9,9,3
95113,C00195113,C001,9511,3,9,9,3
95123,C00195123,C001,9512,3,9,9,3
95133,C00195133,C001,9513,3,9,9,3
95203,C00195203,C001,9520,3,9,9,3
95213,C00195213,C001,9521,3,9,9,3
95223,C00195223,C001,9522,3,9,9,3
95233,C00195233,C001,9523,3,9,9,3
95303,C00195303,C001,9530,3,9,9,3
95383,C00195383,C001,9538,3,9,9,3
95393,C00195393,C001,9539,3,9,9,3
95603,C00195603,C001,9560,3,9,9,3
95613,C00195613,C001,9561,3,9,9,3
95713,C00195713,C001,9571,3,9,9,3
96793,C00196793,C001,9679,3,3,3,3
96893,C00196893,C001,9689,3,3,3,3
96993,C00196993,C001,9699,3,1,1,1
97163,C00197163,C001,9716,3,3,3,3
97313,C00197313,C001,9731,3,3,3,3
97323,C00197323,C001,9732,3,3,3,3
97343,C00197343,C001,9734,3,1,1,1
97413,C00197413,C001,9741,3,3,3,3
97423,C00197423,C001,9742,3,3,3,3
97613,C00197613,C001,9761,3,3,3,3
98003,C00198003,C001,9800,3,3,3,3
98013,C00198013,C001,9801,3,3,3,3
98063,C00198063,C001,9806,3,3,3,3
98073,C00198073,C001,9807,3,3,3,3
98083,C00198083,C001,9808,3,3,3,3
98093,C00198093,C001,9809,3,3,3,3
98203,C00198203,C001,9820,3,3,3,3
98233,C00198233,C001,9823,3,1,1,1
98263,C00198263,C001,9826,3,3,3,3
98313,C00198313,C001,9831,3,3,3,3
98323,C00198323,C001,9832,3,3,3,3
98333,C00198333,C001,9833,3,3,3,3
98343,C00198343,C001,9834,3,3,3,3
98403,C00198403,C001,9840,3,3,3,3
98603,C00198603,C001,9860,3,3,3,3
98613,C00198613,C001,9861,3,3,3,3
98633,C00198633,C001,9863,3,3,3,3
98653,C00198653,C001,9865,3,3,3,3
98663,C00198663,C001,9866,3,3,3,3
98673,C00198673,C001,9867,3,3,3,3
98693,C00198693,C001,9869,3,3,3,3
98703,C00198703,C001,9870,3,3,3,3
98713,C00198713,C001,9871,3,3,3,3
98723,C00198723,C001,9872,3,3,3,3
98733,C00198733,C001,9873,3,3,3,3
98743,C00198743,C001,9874,3,3,3,3
98753,C00198753,C001,9875,3,3,3,3
98763,C00198763,C001,9876,3,3,3,3
98773,C00198773,C001,9877,3,3,3,3
98783,C00198783,C001,9878,3,3,3,3
98793,C00198793,C001,9879,3,3,3,3
98913,C00198913,C001,9891,3,3,3,3
98953,C00198953,C001,9895,3,3,3,3
98963,C00198963,C001,9896,3,3,3,3
98973,C00198973,C001,9897,3,3,3,3
98983,C00198983,C001,9898,3,3,3,3
99103,C00199103,C001,9910,3,3,3,3
99113,C00199113,C001,9911,3,3,3,3
99123,C00199123,C001,9912,3,3,3,3
99203,C00199203,C001,9920,3,3,3,3
99303,C00199303,C001,9930,3,1,1,1
99313,C00199313,C001,9931,3,3,3,3
99403,C00199403,C001,9940,3,3,3,3
99453,C00199453,C001,9945,3,3,3,3
99463,C00199463,C001,9946,3,3,3,3
99483,C00199483,C001,9948,3,3,3,3
99503,C00199503,C001,9950,3,3,3,3
99613,C00199613,C001,9961,3,3,3,3
99623,C00199623,C001,9962,3,3,3,3
99633,C00199633,C001,9963,3,3,3,3
99643,C00199643,C001,9964,3,3,3,3
99653,C00199653,C001,9965,3,3,3,3
99663,C00199663,C001,9966,3,3,3,3
99673,C00199673,C001,9967,3,3,3,3
99683,C00199683,C001,9968,3,3,3,3
99753,C00199753,C001,9975,3,3,3,3
99823,C00199823,C001,9982,3,3,3,3
99833,C00199833,C001,9983,3,3,3,3
99863,C00199863,C001,9986,3,3,3,3
99893,C00199893,C001,9989,3,3,3,3
99913,C00199913,C001,9991,3,3,3,3
99923,C00199923,C001,9992,3,3,3,3
99933,C00199933,C001,9993,3,3,3,3
80003,C00280003,C002,8000,3,1,1,1
80013,C00280013,C002,8001,3,1,1,1
80023,C00280023,C002,8002,3,1,1,1
80033,C00280033,C002,8003,3,1,1,1
80043,C00280043,C002,8004,3,1,1,1
80053,C00280053,C002,8005,3,1,1,1
80102,C00280102,C002,8010,2,1,1,2
80103,C00280103,C002,8010,3,1,1,2
80113,C00280113,C002,8011,3,1,1,3
80123,C00280123,C002,8012,3,1,1,3
80133,C00280133,C002,8013,3,1,1,1
80143,C00280143,C002,8014,3,1,1,3
80153,C00280153,C002,8015,3,1,1,3
80203,C00280203,C002,8020,3,1,1,1
80213,C00280213,C002,8021,3,1,1,3
80223,C00280223,C002,8022,3,1,1,3
80303,C00280303,C002,8030,3,1,1,3
80313,C00280313,C002,8031,3,1,1,1
80323,C00280323,C002,8032,3,1,1,1
80333,C00280333,C002,8033,3,1,1,3
80343,C00280343,C002,8034,3,1,1,3
80353,C00280353,C002,8035,3,1,1,2
80413,C00280413,C002,8041,3,9,9,1
80423,C00280423,C002,8042,3,9,9,3
80433,C00280433,C002,8043,3,9,9,3
80443,C00280443,C002,8044,3,9,9,3
80453,C00280453,C002,8045,3,9,9,1
80502,C00280502,C002,8050,2,1,1,3
80503,C00280503,C002,8050,3,1,1,3
80512,C00280512,C002,8051,2,9,9,3
80513,C00280513,C002,8051,3,1,1,1
80522,C00280522,C002,8052,2,1,1,1
80523,C00280523,C002,8052,3,1,1,1
80543,C00280543,C002,8054,3,9,9,3
80702,C00280702,C002,8070,2,1,1,1
80703,C00280703,C002,8070,3,1,1,1
80712,C00280712,C002,8071,2,9,9,3
80713,C00280713,C002,8071,3,1,1,1
80722,C00280722,C002,8072,2,9,9,3
80723,C00280723,C002,8072,3,1,1,2
80733,C00280733,C002,8073,3,1,1,3
80742,C00280742,C002,8074,2,9,9,3
80743,C00280743,C002,8074,3,1,1,1
80752,C00280752,C002,8075,2,9,9,3
80753,C00280753,C002,8075,3,1,1,1
80762,C00280762,C002,8076,2,1,1,1
80763,C00280763,C002,8076,3,1,1,1
80772,C00280772,C002,8077,2,9,9,1
80783,C00280783,C002,8078,3,1,1,3
80802,C00280802,C002,8080,2,9,9,3
80812,C00280812,C002,8081,2,1,1,3
80813,C00280813,C002,8081,3,9,9,3
80823,C00280823,C002,8082,3,1,1,1
80832,C00280832,C002,8083,2,9,9,3
80833,C00280833,C002,8083,3,1,1,1
80843,C00280843,C002,8084,3,1,1,2
80853,C00280853,C002,8085,3,9,9,3
80863,C00280863,C002,8086,3,9,9,3
80902,C00280902,C002,8090,2,9,9,3
80942,C00280942,C002,8094,2,9,9,3
80953,C00280953,C002,8095,3,9,9,3
81202,C00281202,C002,8120,2,9,9,3
81203,C00281203,C002,8120,3,9,9,3
81213,C00281213,C002,8121,3,9,9,3
81223,C00281223,C002,8122,3,9,9,3
81233,C00281233,C002,8123,3,9,9,3
81243,C00281243,C002,8124,3,9,9,3
81302,C00281302,C002,8130,2,9,9,3
81303,C00281303,C002,8130,3,9,9,3
81313,C00281313,C002,8131,3,9,9,3
81402,C00281402,C002,8140,2,1,1,3
81403,C00281403,C002,8140,3,1,1,2
81413,C00281413,C002,8141,3,1,1,3
81423,C00281423,C002,8142,3,9,9,3
81433,C00281433,C002,8143,3,1,1,3
81442,C00281442,C002,8144,2,9,9,3
81443,C00281443,C002,8144,3,9,9,3
81453,C00281453,C002,8145,3,9,9,3
81473,C00281473,C002,8147,3,1,1,1
81482,C00281482,C002,8148,2,9,9,3
81503,C00281503,C002,8150,3,9,9,3
81513,C00281513,C002,8151,3,9,9,3
81523,C00281523,C002,8152,3,9,9,3
81533,C00281533,C002,8153,3,9,9,3
81543,C00281543,C002,8154,3,9,9,3
81553,C00281553,C002,8155,3,9,9,3
81563,C00281563,C002,8156,3,9,9,3
81583,C00281583,C002,8158,3,9,9,3
81603,C00281603,C002,8160,3,9,9,3
81613,C00281613,C002,8161,3,9,9,3
81623,C00281623,C002,8162,3,9,9,3
81632,C00281632,C002,8163,2,9,9,3
81633,C00281633,C002,8163,3,9,9,3
81703,C00281703,C002,8170,3,9,9,3
81713,C00281713,C002,8171,3,9,9,3
81723,C00281723,C002,8172,3,9,9,3
81733,C00281733,C002,8173,3,9,9,3
81743,C00281743,C002,8174,3,9,9,3
81753,C00281753,C002,8175,3,9,9,3
81803,C00281803,C002,8180,3,9,9,3
81903,C00281903,C002,8190,3,9,9,3
82003,C00282003,C002,8200,3,1,1,1
82012,C00282012,C002,8201,2,1,1,3
82013,C00282013,C002,8201,3,1,1,3
82102,C00282102,C002,8210,2,9,9,3
82103,C00282103,C002,8210,3,9,9,3
82112,C00282112,C002,8211,2,9,9,3
82113,C00282113,C002,8211,3,9,9,3
82132,C00282132,C002,8213,2,9,9,3
82133,C00282133,C002,8213,3,9,9,3
82143,C00282143,C002,8214,3,9,9,3
82153,C00282153,C002,8215,3,9,9,3
82203,C00282203,C002,8220,3,9,9,3
82213,C00282213,C002,8221,3,9,9,3
82302,C00282302,C002,8230,2,9,9,3
82303,C00282303,C002,8230,3,9,9,3
82313,C00282313,C002,8231,3,9,9,3
82413,C00282413,C002,8241,3,9,9,3
82423,C00282423,C002,8242,3,9,9,3
82433,C00282433,C002,8243,3,9,9,3
82443,C00282443,C002,8244,3,9,9,3
82453,C00282453,C002,8245,3,9,9,3
82473,C00282473,C002,8247,3,9,9,1
82493,C00282493,C002,8249,3,9,9,1
82502,C00282502,C002,8250,2,9,9,3
82503,C00282503,C002,8250,3,9,9,3
82513,C00282513,C002,8251,3,9,9,3
82523,C00282523,C002,8252,3,9,9,3
82532,C00282532,C002,8253,2,9,9,3
82533,C00282533,C002,8253,3,3,3,3
82543,C00282543,C002,8254,3,3,3,3
82553,C00282553,C002,8255,3,1,1,1
82563,C00282563,C002,8256,3,3,3,3
82573,C00282573,C002,8257,3,3,3,3
82603,C00282603,C002,8260,3,1,1,3
82612,C00282612,C002,8261,2,1,1,3
82613,C00282613,C002,8261,3,1,1,3
82623,C00282623,C002,8262,3,1,1,3
